Ontology ID	Issues / Notes	Reported	label	Type	"term replaced by
ID"	term replaced by	deprecated	member of	is about	parent class ID	parent class	Subclass ID	Subclass axiom	created	english exact syn.	definition	definition source	example of usage	term editor	curation status	editor note	comment	in subset	database cross reference	see also	Equivalence axiom	Git Branch	image	english broad synonym	english narrow synonym	english related synonym	British english syn.	Italian syn.	French syn.	German syn.	Spanish syn.	Portuguese syn.
GENEPIO:0100214		Y	occupational exposure process	class						GENEPIO:0100296	exposure process			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a human occupational environment that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100215		Y	worksite exposure process	class						GENEPIO:0100214	occupational exposure process			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of an office that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100216		Y	outdoors exposure process	class						GENEPIO:0100214	occupational exposure process			2022-01-19T18:23:15.862Z		A process occuring outdoors that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100217		Y	hiking trail exposure process	class						GENEPIO:0100214	occupational exposure process			2022-01-19T18:23:15.862Z		A process that exposes the recipient organism to a material entity as a consequence of hiking.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100218		Y	ski resort exposure process	class						GENEPIO:0100214	occupational exposure process			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a ski resort that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100220		Y	place of worship exposure process	class						GENEPIO:0100214	occupational exposure process			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a place of worship that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100221		Y	church exposure process	class						GENEPIO:0100214	occupational exposure process			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a church that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100222		Y	mosque exposure process	class						GENEPIO:0100214	occupational exposure process			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a mosque that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100223		Y	temple exposure process	class						GENEPIO:0100214	occupational exposure process			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a temple that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100224		Y	school exposure process	class						GENEPIO:0100214	occupational exposure process			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a school that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100225		Y	temporary residence exposure process	class						GENEPIO:0100214	occupational exposure process			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a temporary residence that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100226		Y	homeless shelter exposure process	class						GENEPIO:0100214	occupational exposure process			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a homeless shelter that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100227		Y	hotel exposure process	class						GENEPIO:0100214	occupational exposure process			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a hotel exposure that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100228		Y	veterinary care clinic exposure process	class						GENEPIO:0100214	occupational exposure process			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a veterinary facility that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100229		Y	travel exposure process	class						GENEPIO:0100296	exposure process			2022-01-19T18:23:15.862Z		A process occuring as a result of travel that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100230		Y	travelled on a cruise ship exposure process	class						GENEPIO:0100229	travel exposure process			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a cruise ship that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100231		Y	travelled on a plane exposure process	class						GENEPIO:0100229	travel exposure process			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of an airplane that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100232		Y	travelled on ground transport exposure process	class						GENEPIO:0100229	travel exposure process			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of ground transport that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100235		Y	other exposure setting exposure process	class						GENEPIO:0100296	exposure process			2022-01-19T18:23:15.862Z		A process occuring that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion			Covid-19														
	prior SARS-CoV-2 antiviral treatment																																				
GENEPIO:0100037		Y	prior antiviral treatment	class						GENEPIO:0001186	infectious disease treatment			2022-01-19T18:23:15.862Z		Antiviral treatment administered prior to the current regimen or test.			0000-0002-9578-0788|0000-0002-1107-9135		Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100233		Y	no prior antiviral treatment	class						GENEPIO:0001186	infectious disease treatment			2022-01-19T18:23:15.862Z		An absence of antiviral treatment administered prior to the current regimen or test.			0000-0002-9578-0788		Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
	prior SARS_CoV-2 infection																																				
GENEPIO:0100234		Y	prior infection	class						GENEPIO:0001664	infection detail datum			2022-01-19T18:23:15.862Z		An infection that occurred within a host prior to the current infection.			0000-0002-9578-0788|0000-0002-1107-9135		Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100236		Y	no prior infection	class						GENEPIO:0001664	infection detail datum			2022-01-19T18:23:15.862Z		An absence of infection that occurred within a host prior to the current infection.			0000-0002-9578-0788		Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
	exposure contact level																																				
GENEPIO:0100246	Emma's def, she said it may need revising.	Y	obsolete: indirect contact	class	TRANS:0000002	indirect transmission	TRUE							2022-01-19T18:23:15.862Z		A type of contact in which an individual does not come in direct contact with a source of infection.		Contact via airborne transmission or contact with contaminated surfaces.	0000-0002-9578-0788|0000-0002-1107-9135	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100247	Emma's def, she said it may need revising.	Y	close indirect contact	class						TRANS:0000002	indirect transmission			2022-01-19T18:23:15.862Z	face-to-face contact	A type of indirect contact where an individual sustains unprotected exposure by being within 6 feet of an infected individual over a sustained period of time.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100248	Emma's def, she said it may need revising.	Y	casual indirect contact	class						TRANS:0000002	indirect transmission			2022-01-19T18:23:15.862Z		A type of indirect contact where an individual may at the same location at the same time as a positive case; however, they may have been there only briefly, or it may have been a location that carries a lower risk of transmission.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
	host role																																				
GENEPIO:0100303	Make a list of the roles without the host element that the host list and refer to	Y	person role enumeration	class					person role	GENEPIO:0001522	enumeration			2022-01-19T18:23:15.862Z		A host role at time of specimen collection which consists of a set of named members and where the host is a patient.			0000-0002-9578-0788	requires discussion			Covid-19														
GENEPIO:0100249		Y	attendee role	class				person role enumeration		GENEPIO:0001537	person role			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer is present on a given occasion or at a given place.	https://www.merriam-webster.com/dictionary/attendee		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100250		Y	passenger role	class				person role enumeration		GENEPIO:0001537	person role			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer travels in a vehicle but bears little to no responsibility for vehicle operation nor arrival at its destination.	https://en.wikipedia.org/wiki/Passenger		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100251		Y	resident role	class				person role enumeration		GENEPIO:0001537	person role			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer maintains residency in a given place.	https://en.wikipedia.org/wiki/Resident		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100252		Y	visitor role	class				person role enumeration		GENEPIO:0001537	person role			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer pays a visit to a specific place or event.	https://en.wikipedia.org/wiki/Resident		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100253		Y	volunteer role	class				person role enumeration		GENEPIO:0001537	person role			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer enters into any service of their own free will.	https://en.wiktionary.org/wiki/visitor		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100254		Y	work role	class				person role enumeration		GENEPIO:0001537	person role			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer performs labor for a living.	https://en.wiktionary.org/wiki/volunteer		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100255		Y	administrator role	class				person role enumeration		GENEPIO:0100254	work			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer is engaged in administration or administrative work.	https://en.wiktionary.org/wiki/worker		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100256		Y	first responder role	class				person role enumeration		GENEPIO:0100254	work			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer is among the first to arrive at the scene of an emergency and has specialized training to provide assistance.	https://en.wikipedia.org/wiki/First_responder		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100257		Y	firefighter role	class				person role enumeration		GENEPIO:0100256	first responder			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer is a rescuer extensively trained in firefighting.	https://en.wikipedia.org/wiki/Firefighter		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100258		Y	paramedic role	class				person role enumeration		GENEPIO:0100256	first responder			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer is a healthcare professional who responds to emergency calls for medical help outside of a hospital.	https://en.wikipedia.org/wiki/Paramedic		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100259		Y	police officer role	class				person role enumeration		GENEPIO:0100256	first responder			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer is a warranted law employee of a police force.	https://en.wikipedia.org/wiki/Police_officer		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100260		Y	housekeeper role	class				person role enumeration		GENEPIO:0100254	work			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer is an individual who performs cleaning duties and/or is responsible for the supervision of cleaning staff.	https://en.wikipedia.org/wiki/Housekeeper_(domestic_worker)		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100261		Y	kitchen worker role	class				person role enumeration		GENEPIO:0100254	work			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer is an employee that performs labor in a kitchen.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100262		Y	laboratory worker role	class				person role enumeration		GENEPIO:0100254	work			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer is an employee that performs labor in a laboratory.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100263		Y	personal care aid role	class				person role enumeration		GENEPIO:0100254	work			2022-01-19T18:23:15.862Z	personal care aide role	A role inhering in a person that is realized when the bearer works to help another person complete their daily activities.	https://www.careerexplorer.com/careers/personal-care-aide/#:~:text=A%20personal%20care%20aide%20is,as%20in%2Dhome%20caretakers).		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100264		Y	pharmacist role	class				person role enumeration		GENEPIO:0100254	work			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer is a health professional who specializes in dispensing prescription drugs at a healthcare facility.	https://en.wiktionary.org/wiki/pharmacist		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100265		Y	veterinarian role	class				person role enumeration		GENEPIO:0100254	work			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer is a professional who practices veterinary medicine.	https://en.wikipedia.org/wiki/Veterinarian		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100266	Not sure the definition appropriately conveys the "case" relation.	Y	acquaintance role	class				person role enumeration		GENEPIO:0001537	person role			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer is in a state of being acquainted with a person.	https://en.wiktionary.org/wiki/acquaintance		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100267	Not sure the definition appropriately conveys the "case" relation.	Y	relative role	class				person role enumeration		GENEPIO:0001537	person role			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer is a relative of the case.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100268	Not sure the definition appropriately conveys the "case" relation.	Y	child role	class				person role enumeration		GENEPIO:0100267	relative of case			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer is a person younger than the age of majority.	https://en.wikipedia.org/wiki/Child		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100269	Not sure the definition appropriately conveys the "case" relation.	Y	parent-guardian role	class				person role enumeration		GENEPIO:0100267	relative of case			2022-01-19T18:23:15.862Z	parent of caserole|guardian of case role	A role inhering in a person that is realized when the bearer is a caregiver of the offspring of their own species.	https://en.wikipedia.org/wiki/Parent		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0001541		-	obsolete: parent-guardian role		GENEPIO:0100269	parent-guardian of case	TRUE							2022-01-19T18:23:15.862Z									Covid-19														
GENEPIO:0100270	Not sure the definition appropriately conveys the "case" relation.	Y	father role	class				person role enumeration		GENEPIO:0100269	parent of case			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer is the male parent of a child.	https://en.wikipedia.org/wiki/Father		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100271	Not sure the definition appropriately conveys the "case" relation.	Y	mother role	class				person role enumeration		GENEPIO:0100269	parent of case			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer the female parent of a child.	https://en.wikipedia.org/wiki/Mother		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100272	Not sure the definition appropriately conveys the "case" relation.	Y	spouse role	class				person role enumeration		GENEPIO:0100267	relative of case			2022-01-19T18:23:15.862Z		A role inhering in a person that is realized when the bearer is a significant other in a marriage, civil union, or common-law marriage.	https://en.wikipedia.org/wiki/Spouse		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
																																					
																																					
																																					
																																					
																																					
																																					
																																					
	FIELDS																																				
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
